year,percentage,gender,country_id,enrollment_abroad_id
2005,3.6992,Male,128.0,EAB2505
2006,3.5023,Male,128.0,EAB2506
2007,3.4807,Male,128.0,EAB2507
2008,3.7788,Male,128.0,EAB2508
2009,3.6853,Male,128.0,EAB2509
2010,3.7624,Male,128.0,EAB2510
2011,3.7348,Male,128.0,EAB2511
2012,1.1562,Male,128.0,EAB2512
2013,1.1024,Male,128.0,EAB2513
2014,1.1292,Male,128.0,EAB2514
2015,1.1721,Male,128.0,EAB2515
2016,1.2819,Male,128.0,EAB2516
2017,1.3034,Male,128.0,EAB2517
2018,1.2975,Male,128.0,EAB2518
2019,1.2685,Male,128.0,EAB2519
2020,1.1326,Male,128.0,EAB2520
2021,1.0292,Male,128.0,EAB2521
2022,1.0381,Male,128.0,EAB2522
2023,1.0647,Male,128.0,EAB2523
2000,3.3006,Male,21.0,EAB2524
2001,4.063,Male,21.0,EAB2525
2002,4.4106,Male,21.0,EAB2526
2003,4.8995,Male,21.0,EAB2527
2004,4.5208,Male,21.0,EAB2528
2005,4.7446,Male,21.0,EAB2529
2006,4.8663,Male,21.0,EAB2530
2007,5.0918,Male,21.0,EAB2531
2008,5.5167,Male,21.0,EAB2532
2009,6.2348,Male,21.0,EAB2533
2010,7.2241,Male,21.0,EAB2534
2011,8.9591,Male,21.0,EAB2535
2012,4.4822,Male,21.0,EAB2536
2013,4.5742,Male,21.0,EAB2537
2014,4.5114,Male,21.0,EAB2538
2015,4.5084,Male,21.0,EAB2539
2016,4.4965,Male,21.0,EAB2540
2017,4.6878,Male,21.0,EAB2541
2018,5.0706,Male,21.0,EAB2542
2019,5.5213,Male,21.0,EAB2543
2020,5.7175,Male,21.0,EAB2544
2021,5.5824,Male,21.0,EAB2545
2022,4.9615,Male,21.0,EAB2546
2023,4.3601,Male,21.0,EAB2547
2000,57.6628,Male,37.0,EAB2548
2001,56.8836,Male,37.0,EAB2549
2002,58.0258,Male,37.0,EAB2550
2003,59.4269,Male,37.0,EAB2551
2004,54.4222,Male,37.0,EAB2552
2005,54.8781,Male,37.0,EAB2553
2006,56.0615,Male,37.0,EAB2554
2007,55.369,Male,37.0,EAB2555
2008,48.0879,Male,37.0,EAB2556
2009,49.5163,Male,37.0,EAB2557
2010,48.5965,Male,37.0,EAB2558
2011,48.8438,Male,37.0,EAB2559
2012,23.7646,Male,37.0,EAB2560
2013,26.0954,Male,37.0,EAB2561
2014,27.0484,Male,37.0,EAB2562
2015,28.1801,Male,37.0,EAB2563
2016,28.8812,Male,37.0,EAB2564
2017,28.8012,Male,37.0,EAB2565
2018,29.6957,Male,37.0,EAB2566
2019,30.7963,Male,37.0,EAB2567
2020,30.8044,Male,37.0,EAB2568
2021,31.3169,Male,37.0,EAB2569
2022,32.1727,Male,37.0,EAB2570
2023,31.7626,Male,37.0,EAB2571
2000,3.3413,Male,52.0,EAB2572
2001,3.783,Male,52.0,EAB2573
2002,3.6508,Male,52.0,EAB2574
2003,4.0336,Male,52.0,EAB2575
2004,3.6448,Male,52.0,EAB2576
2005,3.667,Male,52.0,EAB2577
2006,3.849,Male,52.0,EAB2578
2007,4.1672,Male,52.0,EAB2579
2008,4.4837,Male,52.0,EAB2580
2009,4.8962,Male,52.0,EAB2581
2010,6.116,Male,52.0,EAB2582
2011,7.7382,Male,52.0,EAB2583
2012,3.7775,Male,52.0,EAB2584
2013,4.016,Male,52.0,EAB2585
2014,4.162,Male,52.0,EAB2586
2015,4.5119,Male,52.0,EAB2587
2016,4.7413,Male,52.0,EAB2588
2017,4.901,Male,52.0,EAB2589
2018,5.3953,Male,52.0,EAB2590
2019,5.19,Male,52.0,EAB2591
2020,5.7797,Male,52.0,EAB2592
2021,5.9121,Male,52.0,EAB2593
2022,5.5218,Male,52.0,EAB2594
2023,4.8287,Male,52.0,EAB2595
2000,2.7493,Male,142.0,EAB2596
2001,2.8963,Male,142.0,EAB2597
2002,3.2555,Male,142.0,EAB2598
2003,3.3955,Male,142.0,EAB2599
2004,2.8425,Male,142.0,EAB2600
2005,2.6019,Male,142.0,EAB2601
2006,2.6432,Male,142.0,EAB2602
2007,2.4622,Male,142.0,EAB2603
2008,2.5428,Male,142.0,EAB2604
2009,2.5666,Male,142.0,EAB2605
2010,2.6275,Male,142.0,EAB2606
2011,2.6855,Male,142.0,EAB2607
2012,1.6765,Male,142.0,EAB2608
2013,1.5319,Male,142.0,EAB2609
2014,1.6011,Male,142.0,EAB2610
2015,1.7203,Male,142.0,EAB2611
2016,1.8377,Male,142.0,EAB2612
2017,1.9732,Male,142.0,EAB2613
2018,2.0641,Male,142.0,EAB2614
2019,2.2304,Male,142.0,EAB2615
2020,2.4455,Male,142.0,EAB2616
2021,2.7022,Male,142.0,EAB2617
2022,2.8318,Male,142.0,EAB2618
2023,2.7796,Male,142.0,EAB2619
2000,37.3752,Male,174.0,EAB2620
2008,59.2725,Male,174.0,EAB2621
2016,25.5574,Male,174.0,EAB2622
2014,10.3529,Male,33.0,EAB2623
2015,10.4831,Male,33.0,EAB2624
2016,11.3753,Male,33.0,EAB2625
2017,10.0361,Male,33.0,EAB2626
2018,13.4195,Male,33.0,EAB2627
2019,8.9648,Male,33.0,EAB2628
2020,14.8986,Male,33.0,EAB2629
2000,0.3632,Male,61.0,EAB2630
2001,0.3628,Male,61.0,EAB2631
2002,0.4107,Male,61.0,EAB2632
2003,0.4901,Male,61.0,EAB2633
2004,0.4664,Male,61.0,EAB2634
2005,0.4765,Male,61.0,EAB2635
2006,0.4766,Male,61.0,EAB2636
2007,0.453,Male,61.0,EAB2637
2008,0.4388,Male,61.0,EAB2638
2009,0.432,Male,61.0,EAB2639
2010,0.4206,Male,61.0,EAB2640
2011,0.4461,Male,61.0,EAB2641
2012,0.2035,Male,61.0,EAB2642
2013,0.1724,Male,61.0,EAB2643
2014,0.1726,Male,61.0,EAB2644
2015,0.1681,Male,61.0,EAB2645
2016,0.1605,Male,61.0,EAB2646
2017,0.1649,Male,61.0,EAB2647
2018,0.1507,Male,61.0,EAB2648
2019,0.154,Male,61.0,EAB2649
2020,0.159,Male,61.0,EAB2650
2021,0.165,Male,61.0,EAB2651
2022,0.1598,Male,61.0,EAB2652
2023,0.1815,Male,61.0,EAB2653
2000,6.5466,Male,141.0,EAB2654
2001,5.8792,Male,141.0,EAB2655
2002,7.4028,Male,141.0,EAB2656
2003,6.9546,Male,141.0,EAB2657
2004,6.7932,Male,141.0,EAB2658
2005,6.9342,Male,141.0,EAB2659
2006,6.624,Male,141.0,EAB2660
2007,6.5545,Male,141.0,EAB2661
2008,8.575,Male,141.0,EAB2662
2009,7.7221,Male,141.0,EAB2663
2010,8.238,Male,141.0,EAB2664
2011,6.8999,Male,141.0,EAB2665
2012,7.1614,Male,141.0,EAB2666
2013,5.0767,Male,141.0,EAB2667
2014,4.7295,Male,141.0,EAB2668
2015,5.135,Male,141.0,EAB2669
2016,5.7967,Male,141.0,EAB2670
2017,5.5708,Male,141.0,EAB2671
2018,5.399,Male,141.0,EAB2672
2019,5.9219,Male,141.0,EAB2673
2020,6.116,Male,141.0,EAB2674
2021,6.1895,Male,141.0,EAB2675
2022,6.2422,Male,141.0,EAB2676
2023,7.299,Male,141.0,EAB2677
2000,0.343,Male,203.0,EAB2678
2001,0.4053,Male,203.0,EAB2679
2002,0.4601,Male,203.0,EAB2680
2003,0.4948,Male,203.0,EAB2681
2004,0.4768,Male,203.0,EAB2682
2005,0.5001,Male,203.0,EAB2683
2006,0.5124,Male,203.0,EAB2684
2007,0.5362,Male,203.0,EAB2685
2008,0.534,Male,203.0,EAB2686
2009,0.5454,Male,203.0,EAB2687
2010,0.5395,Male,203.0,EAB2688
2011,0.5293,Male,203.0,EAB2689
2012,0.2834,Male,203.0,EAB2690
2013,0.2746,Male,203.0,EAB2691
2014,0.2785,Male,203.0,EAB2692
2015,0.2855,Male,203.0,EAB2693
2016,0.3196,Male,203.0,EAB2694
2017,0.3331,Male,203.0,EAB2695
2018,0.32,Male,203.0,EAB2696
2019,0.3351,Male,203.0,EAB2697
2020,0.334,Male,203.0,EAB2698
2021,0.3159,Male,203.0,EAB2699
2022,0.3451,Male,203.0,EAB2700
2023,0.3496,Male,203.0,EAB2701
2000,4.0907,Male,120.0,EAB2702
2001,4.1629,Male,120.0,EAB2703
2002,4.2851,Male,120.0,EAB2704
2003,4.4356,Male,120.0,EAB2705
2004,5.0838,Male,120.0,EAB2706
2005,7.9546,Male,120.0,EAB2707
2006,7.7612,Male,120.0,EAB2708
2007,8.042,Male,120.0,EAB2709
2008,8.2443,Male,120.0,EAB2710
2009,7.5758,Male,120.0,EAB2711
2010,9.2244,Male,120.0,EAB2712
2011,8.0984,Male,120.0,EAB2713
2012,10.2306,Male,120.0,EAB2714
2013,7.7229,Male,120.0,EAB2715
2014,7.5644,Male,120.0,EAB2716
2015,6.8068,Male,120.0,EAB2717
2016,6.7891,Male,120.0,EAB2718
2017,10.6588,Male,120.0,EAB2719
2018,11.7472,Male,120.0,EAB2720
2019,6.858,Male,120.0,EAB2721
2020,6.4323,Male,120.0,EAB2722
2021,10.4703,Male,120.0,EAB2723
2022,10.9403,Male,120.0,EAB2724
2023,6.9693,Male,120.0,EAB2725
2000,5.151,Male,150.0,EAB2726
2001,5.246,Male,150.0,EAB2727
2002,5.1449,Male,150.0,EAB2728
2003,5.9598,Male,150.0,EAB2729
2004,6.8089,Male,150.0,EAB2730
2005,7.5969,Male,150.0,EAB2731
2006,8.1495,Male,150.0,EAB2732
2007,7.7842,Male,150.0,EAB2733
2008,6.8433,Male,150.0,EAB2734
2009,6.7264,Male,150.0,EAB2735
2010,6.2066,Male,150.0,EAB2736
2011,5.5998,Male,150.0,EAB2737
2012,2.7968,Male,150.0,EAB2738
2013,2.4109,Male,150.0,EAB2739
2014,2.3468,Male,150.0,EAB2740
2015,3.0429,Male,150.0,EAB2741
2016,3.3049,Male,150.0,EAB2742
2017,3.7284,Male,150.0,EAB2743
2018,3.9141,Male,150.0,EAB2744
2019,3.9164,Male,150.0,EAB2745
2020,4.2393,Male,150.0,EAB2746
2021,4.2717,Male,150.0,EAB2747
2022,4.7748,Male,150.0,EAB2748
2023,4.6119,Male,150.0,EAB2749
2000,0.5699,Male,192.0,EAB2750
2001,0.6076,Male,192.0,EAB2751
2002,0.651,Male,192.0,EAB2752
2003,0.7305,Male,192.0,EAB2753
2004,0.7245,Male,192.0,EAB2754
2005,0.7292,Male,192.0,EAB2755
2006,0.7433,Male,192.0,EAB2756
2007,0.7593,Male,192.0,EAB2757
2008,0.7753,Male,192.0,EAB2758
2009,0.7721,Male,192.0,EAB2759
2010,0.8309,Male,192.0,EAB2760
2011,0.868,Male,192.0,EAB2761
2012,0.614,Male,192.0,EAB2762
2013,0.6402,Male,192.0,EAB2763
2014,0.6926,Male,192.0,EAB2764
2015,0.7158,Male,192.0,EAB2765
2016,0.7326,Male,192.0,EAB2766
2017,0.721,Male,192.0,EAB2767
2018,0.7501,Male,192.0,EAB2768
2019,0.7642,Male,192.0,EAB2769
2020,0.7482,Male,192.0,EAB2770
2021,0.6906,Male,192.0,EAB2771
2022,0.6697,Male,192.0,EAB2772
2023,0.6184,Male,192.0,EAB2773
2000,4.0755,Male,82.0,EAB2774
2001,4.0135,Male,82.0,EAB2775
2002,4.1826,Male,82.0,EAB2776
2003,3.9529,Male,82.0,EAB2777
2004,4.5629,Male,82.0,EAB2778
2005,5.1308,Male,82.0,EAB2779
2006,6.3855,Male,82.0,EAB2780
2007,6.9191,Male,82.0,EAB2781
2008,6.9374,Male,82.0,EAB2782
2009,7.5742,Male,82.0,EAB2783
2010,8.0256,Male,82.0,EAB2784
2011,8.4168,Male,82.0,EAB2785
2012,4.8028,Male,82.0,EAB2786
2013,7.2748,Male,82.0,EAB2787
2014,3.9089,Male,82.0,EAB2788
2015,3.7448,Male,82.0,EAB2789
2016,3.4758,Male,82.0,EAB2790
2017,3.6201,Male,82.0,EAB2791
2018,3.8394,Male,82.0,EAB2792
2019,3.9109,Male,82.0,EAB2793
2020,3.9806,Male,82.0,EAB2794
2021,4.1774,Male,82.0,EAB2795
2022,4.2077,Male,82.0,EAB2796
2023,3.5585,Male,82.0,EAB2797
2000,0.0822,Male,113.0,EAB2798
2001,0.0891,Male,113.0,EAB2799
2002,0.1159,Male,113.0,EAB2800
2003,0.1252,Male,113.0,EAB2801
2004,0.1269,Male,113.0,EAB2802
2005,0.1275,Male,113.0,EAB2803
2006,0.1415,Male,113.0,EAB2804
2007,0.1599,Male,113.0,EAB2805
2008,0.2028,Male,113.0,EAB2806
2009,0.2621,Male,113.0,EAB2807
2010,0.29,Male,113.0,EAB2808
2011,0.3079,Male,113.0,EAB2809
2012,0.2016,Male,113.0,EAB2810
2013,0.1937,Male,113.0,EAB2811
2014,0.1752,Male,113.0,EAB2812
2015,0.1919,Male,113.0,EAB2813
2016,0.2073,Male,113.0,EAB2814
2017,0.2204,Male,113.0,EAB2815
2018,0.2531,Male,113.0,EAB2816
2019,0.3003,Male,113.0,EAB2817
2020,0.3102,Male,113.0,EAB2818
2021,0.2698,Male,113.0,EAB2819
2022,0.2746,Male,113.0,EAB2820
2023,0.3366,Male,113.0,EAB2821
2000,0.0,Male,62.0,EAB2822
2001,0.0,Male,62.0,EAB2823
2002,0.0,Male,62.0,EAB2824
2003,0.0,Male,62.0,EAB2825
2004,0.0,Male,62.0,EAB2826
2005,4.5795,Male,62.0,EAB2827
2006,4.5499,Male,62.0,EAB2828
2007,4.7664,Male,62.0,EAB2829
2008,23.5298,Male,62.0,EAB2830
2009,22.8689,Male,62.0,EAB2831
2010,22.3737,Male,62.0,EAB2832
2011,21.4414,Male,62.0,EAB2833
2012,11.0085,Male,62.0,EAB2834
2013,10.5432,Male,62.0,EAB2835
2014,10.4597,Male,62.0,EAB2836
2015,11.0364,Male,62.0,EAB2837
2016,11.3142,Male,62.0,EAB2838
2017,11.7756,Male,62.0,EAB2839
2018,12.1424,Male,62.0,EAB2840
2019,12.5079,Male,62.0,EAB2841
2020,12.3153,Male,62.0,EAB2842
2021,12.2994,Male,62.0,EAB2843
2022,11.9764,Male,62.0,EAB2844
2023,10.9708,Male,62.0,EAB2845
2000,1.758,Male,65.0,EAB2846
2001,2.0196,Male,65.0,EAB2847
2002,2.2702,Male,65.0,EAB2848
2003,2.5098,Male,65.0,EAB2849
2004,2.6788,Male,65.0,EAB2850
2005,2.8729,Male,65.0,EAB2851
2006,3.1211,Male,65.0,EAB2852
2007,3.6418,Male,65.0,EAB2853
2008,5.0511,Male,65.0,EAB2854
2009,5.7614,Male,65.0,EAB2855
2010,6.5253,Male,65.0,EAB2856
2011,6.9931,Male,65.0,EAB2857
2012,3.7348,Male,65.0,EAB2858
2013,3.1467,Male,65.0,EAB2859
2014,3.49,Male,65.0,EAB2860
2015,3.6257,Male,65.0,EAB2861
2016,3.8153,Male,65.0,EAB2862
2017,3.8203,Male,65.0,EAB2863
2018,4.3207,Male,65.0,EAB2864
2019,4.809,Male,65.0,EAB2865
2020,6.6059,Male,65.0,EAB2866
2021,6.5083,Male,65.0,EAB2867
2022,6.6648,Male,65.0,EAB2868
2023,7.0799,Male,65.0,EAB2869
2000,0.0,Male,93.0,EAB2870
2001,0.0,Male,93.0,EAB2871
2002,0.0,Male,93.0,EAB2872
2003,0.0,Male,93.0,EAB2873
2004,0.0,Male,93.0,EAB2874
2005,0.0,Male,93.0,EAB2875
2006,0.0,Male,93.0,EAB2876
2007,0.0,Male,93.0,EAB2877
2008,0.0,Male,93.0,EAB2878
2009,0.0,Male,93.0,EAB2879
2010,0.0,Male,93.0,EAB2880
2011,0.0,Male,93.0,EAB2881
2012,0.0,Male,93.0,EAB2882
2013,0.0,Male,93.0,EAB2883
2014,0.0,Male,93.0,EAB2884
2015,0.0,Male,93.0,EAB2885
2016,0.0,Male,93.0,EAB2886
2017,0.0,Male,93.0,EAB2887
2018,0.0,Male,93.0,EAB2888
2019,0.0,Male,93.0,EAB2889
2020,0.0,Male,93.0,EAB2890
2021,0.0,Male,93.0,EAB2891
2022,0.0,Male,93.0,EAB2892
2023,0.0,Male,93.0,EAB2893
2000,0.2384,Male,178.0,EAB2894
2001,0.2476,Male,178.0,EAB2895
2002,0.2524,Male,178.0,EAB2896
2003,0.2759,Male,178.0,EAB2897
2004,0.2852,Male,178.0,EAB2898
2005,0.3098,Male,178.0,EAB2899
2006,0.2943,Male,178.0,EAB2900
2007,0.2562,Male,178.0,EAB2901
2008,0.1898,Male,178.0,EAB2902
2009,0.2114,Male,178.0,EAB2903
2010,0.1963,Male,178.0,EAB2904
2011,0.1901,Male,178.0,EAB2905
2012,0.0977,Male,178.0,EAB2906
2013,0.1057,Male,178.0,EAB2907
2014,0.1118,Male,178.0,EAB2908
2015,0.1302,Male,178.0,EAB2909
2016,0.1309,Male,178.0,EAB2910
2017,0.1384,Male,178.0,EAB2911
2018,0.1402,Male,178.0,EAB2912
2019,0.1401,Male,178.0,EAB2913
2020,0.1566,Male,178.0,EAB2914
2021,0.1524,Male,178.0,EAB2915
2022,0.1715,Male,178.0,EAB2916
2023,0.1973,Male,178.0,EAB2917
2000,2.061,Male,55.0,EAB2918
2001,1.9859,Male,55.0,EAB2919
2002,1.9126,Male,55.0,EAB2920
2003,2.0107,Male,55.0,EAB2921
2004,2.1156,Male,55.0,EAB2922
2005,1.9854,Male,55.0,EAB2923
2006,2.2048,Male,55.0,EAB2924
2007,2.29,Male,55.0,EAB2925
2008,2.4508,Male,55.0,EAB2926
2009,2.5175,Male,55.0,EAB2927
2010,2.7349,Male,55.0,EAB2928
2011,2.7397,Male,55.0,EAB2929
2012,1.9991,Male,55.0,EAB2930
2013,1.9223,Male,55.0,EAB2931
2014,2.1805,Male,55.0,EAB2932
2015,2.1397,Male,55.0,EAB2933
2016,2.0734,Male,55.0,EAB2934
2017,1.9207,Male,55.0,EAB2935
2018,2.1011,Male,55.0,EAB2936
2019,2.117,Male,55.0,EAB2937
2020,2.2266,Male,55.0,EAB2938
2021,2.1106,Male,55.0,EAB2939
2022,2.1758,Male,55.0,EAB2940
2023,2.5345,Male,55.0,EAB2941
2001,11.2481,Male,9.0,EAB2942
2002,13.917,Male,9.0,EAB2943
2003,15.1703,Male,9.0,EAB2944
2004,16.0322,Male,9.0,EAB2945
2005,16.8547,Male,9.0,EAB2946
2006,18.1457,Male,9.0,EAB2947
2007,18.0288,Male,9.0,EAB2948
2008,17.9909,Male,9.0,EAB2949
2009,17.8456,Male,9.0,EAB2950
2010,16.1219,Male,9.0,EAB2951
2011,14.6641,Male,9.0,EAB2952
2012,8.346,Male,9.0,EAB2953
2013,8.2031,Male,9.0,EAB2954
2014,8.2678,Male,9.0,EAB2955
2015,8.3213,Male,9.0,EAB2956
2016,8.6997,Male,9.0,EAB2957
2017,9.8442,Male,9.0,EAB2958
2018,8.956,Male,9.0,EAB2959
2019,9.0161,Male,9.0,EAB2960
2020,8.5465,Male,9.0,EAB2961
2021,7.5094,Male,9.0,EAB2962
2022,6.7131,Male,9.0,EAB2963
2023,6.9218,Male,9.0,EAB2964
2000,0.4274,Male,96.0,EAB2965
2001,0.4389,Male,96.0,EAB2966
2002,0.4536,Male,96.0,EAB2967
2003,0.456,Male,96.0,EAB2968
2004,0.4767,Male,96.0,EAB2969
2005,0.4837,Male,96.0,EAB2970
2006,0.4793,Male,96.0,EAB2971
2007,0.5004,Male,96.0,EAB2972
2008,0.5053,Male,96.0,EAB2973
2009,0.519,Male,96.0,EAB2974
2010,0.4902,Male,96.0,EAB2975
2011,0.5128,Male,96.0,EAB2976
2012,0.2698,Male,96.0,EAB2977
2013,0.2666,Male,96.0,EAB2978
2014,0.2622,Male,96.0,EAB2979
2015,0.2592,Male,96.0,EAB2980
2016,0.2657,Male,96.0,EAB2981
2017,0.2539,Male,96.0,EAB2982
2018,0.2438,Male,96.0,EAB2983
2019,0.235,Male,96.0,EAB2984
2020,0.2157,Male,96.0,EAB2985
2021,0.1923,Male,96.0,EAB2986
2022,0.1774,Male,96.0,EAB2987
2023,0.1612,Male,96.0,EAB2988
2000,4.4807,Male,212.0,EAB2989
2001,4.3326,Male,212.0,EAB2990
2002,4.1854,Male,212.0,EAB2991
2003,4.1548,Male,212.0,EAB2992
2004,3.8109,Male,212.0,EAB2993
2005,3.5528,Male,212.0,EAB2994
2006,3.5316,Male,212.0,EAB2995
2007,3.6871,Male,212.0,EAB2996
2008,3.8473,Male,212.0,EAB2997
2009,4.0205,Male,212.0,EAB2998
2010,3.9386,Male,212.0,EAB2999
2011,3.8993,Male,212.0,EAB3000
2012,2.0703,Male,212.0,EAB3001
2013,2.0339,Male,212.0,EAB3002
2014,2.087,Male,212.0,EAB3003
2015,2.2039,Male,212.0,EAB3004
2016,2.1523,Male,212.0,EAB3005
2017,2.0818,Male,212.0,EAB3006
2018,2.0495,Male,212.0,EAB3007
2019,1.9632,Male,212.0,EAB3008
2020,1.7986,Male,212.0,EAB3009
2021,1.5589,Male,212.0,EAB3010
2022,1.5145,Male,212.0,EAB3011
2023,1.4965,Male,212.0,EAB3012
2000,8.1725,Male,36.0,EAB3013
2001,7.3012,Male,36.0,EAB3014
2002,7.0511,Male,36.0,EAB3015
2003,8.2405,Male,36.0,EAB3016
2004,9.0152,Male,36.0,EAB3017
2005,7.4769,Male,36.0,EAB3018
2006,8.4326,Male,36.0,EAB3019
2007,9.3518,Male,36.0,EAB3020
2008,8.8714,Male,36.0,EAB3021
2009,8.0452,Male,36.0,EAB3022
2010,7.3626,Male,36.0,EAB3023
2011,7.0449,Male,36.0,EAB3024
2012,1.8542,Male,36.0,EAB3025
2013,1.9016,Male,36.0,EAB3026
2014,2.019,Male,36.0,EAB3027
2015,2.3745,Male,36.0,EAB3028
2016,2.3375,Male,36.0,EAB3029
2017,2.2174,Male,36.0,EAB3030
2018,2.2984,Male,36.0,EAB3031
2019,2.0144,Male,36.0,EAB3032
2020,1.6495,Male,36.0,EAB3033
2021,1.4474,Male,36.0,EAB3034
2022,1.3104,Male,36.0,EAB3035
2023,1.4696,Male,36.0,EAB3036
2000,0.0,Male,187.0,EAB3037
2001,0.0,Male,187.0,EAB3038
2002,0.0,Male,187.0,EAB3039
2003,0.0,Male,187.0,EAB3040
2004,0.0,Male,187.0,EAB3041
2005,0.0,Male,187.0,EAB3042
2006,0.0,Male,187.0,EAB3043
2007,0.0,Male,187.0,EAB3044
2008,0.0,Male,187.0,EAB3045
2009,0.0,Male,187.0,EAB3046
2010,0.0,Male,187.0,EAB3047
2011,0.0,Male,187.0,EAB3048
2012,0.0,Male,187.0,EAB3049
2013,0.0,Male,187.0,EAB3050
2014,0.0,Male,187.0,EAB3051
2015,0.0,Male,187.0,EAB3052
2016,0.0,Male,187.0,EAB3053
2017,0.0,Male,187.0,EAB3054
2018,0.0,Male,187.0,EAB3055
2019,0.0,Male,187.0,EAB3056
2020,0.0,Male,187.0,EAB3057
2021,0.0,Male,187.0,EAB3058
2022,0.0,Male,187.0,EAB3059
2023,0.0,Male,187.0,EAB3060
2000,0.5935,Male,112.0,EAB3061
2001,0.5738,Male,112.0,EAB3062
2002,0.599,Male,112.0,EAB3063
2003,0.5943,Male,112.0,EAB3064
2004,0.6158,Male,112.0,EAB3065
2005,0.6373,Male,112.0,EAB3066
2006,0.7183,Male,112.0,EAB3067
2007,0.7222,Male,112.0,EAB3068
2008,0.6928,Male,112.0,EAB3069
2009,0.6496,Male,112.0,EAB3070
2010,0.6749,Male,112.0,EAB3071
2011,0.6876,Male,112.0,EAB3072
2012,0.4693,Male,112.0,EAB3073
2013,0.4856,Male,112.0,EAB3074
2014,0.5568,Male,112.0,EAB3075
2015,0.5962,Male,112.0,EAB3076
2016,0.5498,Male,112.0,EAB3077
2017,0.4979,Male,112.0,EAB3078
2018,0.5258,Male,112.0,EAB3079
2019,0.5777,Male,112.0,EAB3080
2020,0.546,Male,112.0,EAB3081
2021,0.5231,Male,112.0,EAB3082
2022,0.5428,Male,112.0,EAB3083
2023,0.5511,Male,112.0,EAB3084
2000,0.3762,Male,43.0,EAB3085
2001,0.3807,Male,43.0,EAB3086
2002,0.3912,Male,43.0,EAB3087
2003,0.4186,Male,43.0,EAB3088
2004,0.4516,Male,43.0,EAB3089
2005,0.4941,Male,43.0,EAB3090
2006,0.5031,Male,43.0,EAB3091
2007,0.5301,Male,43.0,EAB3092
2008,0.5697,Male,43.0,EAB3093
2009,0.6695,Male,43.0,EAB3094
2010,0.6855,Male,43.0,EAB3095
2011,0.7234,Male,43.0,EAB3096
2012,0.4807,Male,43.0,EAB3097
2013,0.5169,Male,43.0,EAB3098
2014,0.6162,Male,43.0,EAB3099
2015,0.7056,Male,43.0,EAB3100
2016,0.7249,Male,43.0,EAB3101
2017,0.6204,Male,43.0,EAB3102
2018,0.5288,Male,43.0,EAB3103
2019,0.4599,Male,43.0,EAB3104
2020,0.4746,Male,43.0,EAB3105
2021,0.5115,Male,43.0,EAB3106
2022,0.61,Male,43.0,EAB3107
2023,0.7204,Male,43.0,EAB3108
2000,0.6267,Male,105.0,EAB3109
2001,0.7721,Male,105.0,EAB3110
2002,0.728,Male,105.0,EAB3111
2003,0.7918,Male,105.0,EAB3112
2004,0.7563,Male,105.0,EAB3113
2005,0.8548,Male,105.0,EAB3114
2006,0.7223,Male,105.0,EAB3115
2007,0.8622,Male,105.0,EAB3116
2008,0.8922,Male,105.0,EAB3117
2009,0.963,Male,105.0,EAB3118
2010,1.0141,Male,105.0,EAB3119
2011,0.7453,Male,105.0,EAB3120
2012,0.511,Male,105.0,EAB3121
2013,0.4927,Male,105.0,EAB3122
2014,0.4559,Male,105.0,EAB3123
2015,0.4651,Male,105.0,EAB3124
2016,0.4738,Male,105.0,EAB3125
2017,0.506,Male,105.0,EAB3126
2018,0.5138,Male,105.0,EAB3127
2019,0.5198,Male,105.0,EAB3128
2020,0.5377,Male,105.0,EAB3129
2021,0.5569,Male,105.0,EAB3130
2022,0.5857,Male,105.0,EAB3131
2023,0.6089,Male,105.0,EAB3132
2000,2.3418,Male,87.0,EAB3133
2001,2.2877,Male,87.0,EAB3134
2002,2.3049,Male,87.0,EAB3135
2003,2.3797,Male,87.0,EAB3136
2004,1.5618,Male,87.0,EAB3137
2005,1.9105,Male,87.0,EAB3138
2006,2.0389,Male,87.0,EAB3139
2007,2.1197,Male,87.0,EAB3140
2008,1.6646,Male,87.0,EAB3141
2009,2.2071,Male,87.0,EAB3142
2010,2.4358,Male,87.0,EAB3143
2011,2.595,Male,87.0,EAB3144
2012,1.3089,Male,87.0,EAB3145
2013,1.1997,Male,87.0,EAB3146
2014,1.322,Male,87.0,EAB3147
2015,1.336,Male,87.0,EAB3148
2016,1.4928,Male,87.0,EAB3149
2017,1.5964,Male,87.0,EAB3150
2018,1.5229,Male,87.0,EAB3151
2019,1.6258,Male,87.0,EAB3152
2020,1.5459,Male,87.0,EAB3153
2021,1.4084,Male,87.0,EAB3154
2022,1.4042,Male,87.0,EAB3155
2023,1.4334,Male,87.0,EAB3156
2000,9.5338,Male,69.0,EAB3157
2001,10.5379,Male,69.0,EAB3158
2002,11.2647,Male,69.0,EAB3159
2003,11.0651,Male,69.0,EAB3160
2004,9.5865,Male,69.0,EAB3161
2005,8.8684,Male,69.0,EAB3162
2006,8.4915,Male,69.0,EAB3163
2007,8.3277,Male,69.0,EAB3164
2008,7.6205,Male,69.0,EAB3165
2009,8.0564,Male,69.0,EAB3166
2010,8.7505,Male,69.0,EAB3167
2011,9.3866,Male,69.0,EAB3168
2012,3.9691,Male,69.0,EAB3169
2013,4.2436,Male,69.0,EAB3170
2014,4.1125,Male,69.0,EAB3171
2015,4.1031,Male,69.0,EAB3172
2016,4.1545,Male,69.0,EAB3173
2017,3.9063,Male,69.0,EAB3174
