year,percentage,gender,country_id,graduation_id
2001,33.9209,Female,65.0,GRD2672
2002,43.5369,Female,65.0,GRD2673
2003,40.0969,Female,65.0,GRD2674
2004,46.3484,Female,65.0,GRD2675
2005,47.1521,Female,65.0,GRD2676
2006,49.2025,Female,65.0,GRD2677
2007,52.6659,Female,65.0,GRD2678
2008,58.0162,Female,65.0,GRD2679
2009,58.5472,Female,65.0,GRD2680
2010,59.1899,Female,65.0,GRD2681
2011,63.616,Female,65.0,GRD2682
2012,69.6539,Female,65.0,GRD2683
2017,74.8788,Female,65.0,GRD2684
2018,62.3101,Female,65.0,GRD2685
2019,47.5634,Female,65.0,GRD2686
2022,73.5199,Female,65.0,GRD2687
2023,78.6152,Female,65.0,GRD2688
2009,1.6744,Female,178.0,GRD2689
2010,0.1985,Female,178.0,GRD2690
2018,4.1194,Female,178.0,GRD2691
2015,2.8738,Female,55.0,GRD2692
2016,2.4381,Female,55.0,GRD2693
2017,2.1713,Female,55.0,GRD2694
2019,2.277,Female,55.0,GRD2695
2017,33.9035,Female,9.0,GRD2696
2007,0.318,Female,96.0,GRD2697
2021,22.2843,Female,212.0,GRD2698
2022,20.6528,Female,212.0,GRD2699
2023,20.1941,Female,212.0,GRD2700
2001,7.9883,Female,36.0,GRD2701
2003,4.617,Female,36.0,GRD2702
2005,6.1146,Female,36.0,GRD2703
2006,4.9871,Female,36.0,GRD2704
2008,8.7711,Female,36.0,GRD2705
2014,9.0849,Female,36.0,GRD2706
2015,11.0846,Female,36.0,GRD2707
2016,14.421,Female,36.0,GRD2708
2017,16.2418,Female,36.0,GRD2709
2018,16.3857,Female,36.0,GRD2710
2019,20.7322,Female,36.0,GRD2711
2020,23.8626,Female,36.0,GRD2712
2022,18.8702,Female,36.0,GRD2713
2001,0.1205,Female,112.0,GRD2714
2010,0.4938,Female,112.0,GRD2715
2016,2.1032,Female,112.0,GRD2716
2017,2.5975,Female,112.0,GRD2717
2018,3.4278,Female,112.0,GRD2718
2019,2.6222,Female,112.0,GRD2719
2002,3.6479,Female,105.0,GRD2720
2000,40.2658,Female,87.0,GRD2721
2001,40.7911,Female,87.0,GRD2722
2002,43.5038,Female,87.0,GRD2723
2003,47.62,Female,87.0,GRD2724
2004,48.6433,Female,87.0,GRD2725
2005,54.2676,Female,87.0,GRD2726
2006,56.4327,Female,87.0,GRD2727
2007,54.4747,Female,87.0,GRD2728
2008,51.8664,Female,87.0,GRD2729
2009,51.0245,Female,87.0,GRD2730
2010,51.4771,Female,87.0,GRD2731
2011,52.4415,Female,87.0,GRD2732
2012,56.0395,Female,87.0,GRD2733
2013,50.329,Female,87.0,GRD2734
2014,51.0784,Female,87.0,GRD2735
2015,53.3028,Female,87.0,GRD2736
2016,53.42,Female,87.0,GRD2737
2017,56.4656,Female,87.0,GRD2738
2018,57.4075,Female,87.0,GRD2739
2019,55.3019,Female,87.0,GRD2740
2020,54.077,Female,87.0,GRD2741
2021,58.4196,Female,87.0,GRD2742
2022,53.9318,Female,87.0,GRD2743
2023,57.3964,Female,87.0,GRD2744
2000,51.6616,Female,69.0,GRD2745
2001,55.8965,Female,69.0,GRD2746
2002,52.7524,Female,69.0,GRD2747
2003,54.2391,Female,69.0,GRD2748
2004,59.1493,Female,69.0,GRD2749
2005,59.7609,Female,69.0,GRD2750
2006,62.5381,Female,69.0,GRD2751
2007,62.3659,Female,69.0,GRD2752
2008,61.1339,Female,69.0,GRD2753
2009,59.6091,Female,69.0,GRD2754
2010,60.5779,Female,69.0,GRD2755
2011,60.7086,Female,69.0,GRD2756
2012,58.1634,Female,69.0,GRD2757
2013,58.6705,Female,69.0,GRD2758
2014,62.3617,Female,69.0,GRD2759
2015,65.0648,Female,69.0,GRD2760
2016,65.8432,Female,69.0,GRD2761
2017,70.567,Female,69.0,GRD2762
2018,73.5298,Female,69.0,GRD2763
2019,73.4324,Female,69.0,GRD2764
2020,75.2203,Female,69.0,GRD2765
2021,75.532,Female,69.0,GRD2766
2022,76.9388,Female,69.0,GRD2767
2023,77.2006,Female,69.0,GRD2768
2013,9.1705,Female,208.0,GRD2769
2005,57.137,Female,76.0,GRD2770
2013,67.181,Female,76.0,GRD2771
2014,65.9799,Female,76.0,GRD2772
2015,68.0868,Female,76.0,GRD2773
2016,67.1885,Female,76.0,GRD2774
2017,67.2631,Female,76.0,GRD2775
2018,55.6791,Female,76.0,GRD2776
2019,66.0837,Female,76.0,GRD2777
2020,53.9552,Female,76.0,GRD2778
2021,52.9355,Female,76.0,GRD2779
2022,53.3227,Female,76.0,GRD2780
2023,55.2626,Female,76.0,GRD2781
2007,13.0755,Female,146.0,GRD2782
2009,12.0392,Female,146.0,GRD2783
2010,22.5279,Female,146.0,GRD2784
2013,19.4364,Female,146.0,GRD2785
2014,22.7209,Female,146.0,GRD2786
2015,24.3456,Female,146.0,GRD2787
2016,29.8811,Female,146.0,GRD2788
2017,37.4468,Female,146.0,GRD2789
2018,37.6703,Female,146.0,GRD2790
2019,37.761,Female,146.0,GRD2791
2020,36.8935,Female,146.0,GRD2792
2021,45.9634,Female,146.0,GRD2793
2002,30.9341,Female,155.0,GRD2794
2003,20.3602,Female,155.0,GRD2795
2004,34.4389,Female,155.0,GRD2796
2005,30.0262,Female,155.0,GRD2797
2006,32.7772,Female,155.0,GRD2798
2007,28.4448,Female,155.0,GRD2799
2008,30.0284,Female,155.0,GRD2800
2009,30.574,Female,155.0,GRD2801
2010,29.9814,Female,155.0,GRD2802
2012,30.5469,Female,155.0,GRD2803
2013,31.5154,Female,155.0,GRD2804
2014,33.6617,Female,155.0,GRD2805
2015,32.2721,Female,155.0,GRD2806
2016,34.3703,Female,155.0,GRD2807
2020,19.2038,Female,155.0,GRD2808
2001,22.6595,Female,200.0,GRD2809
2002,23.5127,Female,200.0,GRD2810
2004,23.5915,Female,200.0,GRD2811
2005,22.6849,Female,200.0,GRD2812
2006,23.6308,Female,200.0,GRD2813
2001,51.3674,Female,114.0,GRD2814
2002,54.0515,Female,114.0,GRD2815
2003,56.14,Female,114.0,GRD2816
2004,56.0619,Female,114.0,GRD2817
2005,55.7915,Female,114.0,GRD2818
2006,54.0838,Female,114.0,GRD2819
2007,58.628,Female,114.0,GRD2820
2008,63.3254,Female,114.0,GRD2821
2009,69.0704,Female,114.0,GRD2822
2010,81.356,Female,114.0,GRD2823
2011,83.5101,Female,114.0,GRD2824
2012,75.6077,Female,114.0,GRD2825
2013,67.8848,Female,114.0,GRD2826
2014,62.9198,Female,114.0,GRD2827
2015,61.2133,Female,114.0,GRD2828
2017,60.3465,Female,114.0,GRD2829
2018,56.837,Female,114.0,GRD2830
2019,55.8813,Female,114.0,GRD2831
2020,55.7338,Female,114.0,GRD2832
2021,61.0689,Female,114.0,GRD2833
2022,61.6643,Female,114.0,GRD2834
2023,61.653,Female,114.0,GRD2835
2004,48.1076,Female,139.0,GRD2836
2005,50.3535,Female,139.0,GRD2837
2006,51.6484,Female,139.0,GRD2838
2007,64.4014,Female,139.0,GRD2839
2008,66.033,Female,139.0,GRD2840
2009,56.698,Female,139.0,GRD2841
2010,56.4855,Female,139.0,GRD2842
2011,53.7739,Female,139.0,GRD2843
2012,52.6134,Female,139.0,GRD2844
2013,60.1503,Female,139.0,GRD2845
2014,57.3367,Female,139.0,GRD2846
2015,58.6861,Female,139.0,GRD2847
2016,60.9668,Female,139.0,GRD2848
2017,61.8988,Female,139.0,GRD2849
2019,62.0872,Female,139.0,GRD2850
2020,65.9617,Female,139.0,GRD2851
2021,67.3559,Female,139.0,GRD2852
2022,61.8066,Female,139.0,GRD2853
2023,69.4168,Female,139.0,GRD2854
2000,13.1637,Female,145.0,GRD2855
2001,15.1919,Female,145.0,GRD2856
2003,16.4293,Female,145.0,GRD2857
2004,16.4925,Female,145.0,GRD2858
2007,27.0574,Female,145.0,GRD2859
2008,30.4308,Female,145.0,GRD2860
2009,32.452,Female,145.0,GRD2861
2010,34.0189,Female,145.0,GRD2862
2011,34.8924,Female,145.0,GRD2863
2012,36.693,Female,145.0,GRD2864
2013,36.3565,Female,145.0,GRD2865
2014,37.7459,Female,145.0,GRD2866
2015,39.1183,Female,145.0,GRD2867
2016,43.7842,Female,145.0,GRD2868
2017,44.6915,Female,145.0,GRD2869
2018,48.1206,Female,145.0,GRD2870
2019,43.7558,Female,145.0,GRD2871
2020,45.1572,Female,145.0,GRD2872
2021,43.0103,Female,145.0,GRD2873
2022,48.5132,Female,145.0,GRD2874
2023,46.1134,Female,145.0,GRD2875
2001,29.1002,Female,164.0,GRD2876
2002,25.0547,Female,164.0,GRD2877
2003,24.2158,Female,164.0,GRD2878
2007,16.3646,Female,164.0,GRD2879
2008,16.8164,Female,164.0,GRD2880
2010,12.8368,Female,164.0,GRD2881
2011,14.2216,Female,164.0,GRD2882
2012,14.5016,Female,164.0,GRD2883
2013,16.0358,Female,164.0,GRD2884
2014,17.2473,Female,164.0,GRD2885
2015,14.488,Female,164.0,GRD2886
2016,20.9076,Female,164.0,GRD2887
2017,29.0595,Female,164.0,GRD2888
2018,30.7402,Female,164.0,GRD2889
2019,31.9827,Female,164.0,GRD2890
2020,32.5725,Female,164.0,GRD2891
2021,37.0204,Female,164.0,GRD2892
2022,46.6476,Female,164.0,GRD2893
2000,16.4009,Female,205.0,GRD2894
2001,18.4149,Female,205.0,GRD2895
2002,25.0453,Female,205.0,GRD2896
2003,28.8869,Female,205.0,GRD2897
2004,32.9835,Female,205.0,GRD2898
2005,33.6449,Female,205.0,GRD2899
2006,37.0203,Female,205.0,GRD2900
2007,43.8814,Female,205.0,GRD2901
2008,101.2171,Female,205.0,GRD2902
2009,89.553,Female,205.0,GRD2903
2010,83.9147,Female,205.0,GRD2904
2011,73.5795,Female,205.0,GRD2905
2013,50.7122,Female,205.0,GRD2906
2014,48.7195,Female,205.0,GRD2907
2015,46.8368,Female,205.0,GRD2908
2016,45.6446,Female,205.0,GRD2909
2019,49.8116,Female,205.0,GRD2910
2020,50.9281,Female,205.0,GRD2911
2021,50.3288,Female,205.0,GRD2912
2022,51.4287,Female,205.0,GRD2913
2023,52.1291,Female,205.0,GRD2914
2004,1.1232,Female,173.0,GRD2915
2013,1.9618,Female,173.0,GRD2916
2017,8.0404,Female,173.0,GRD2917
2018,7.0755,Female,173.0,GRD2918
2019,5.7362,Female,173.0,GRD2919
2020,6.2087,Female,173.0,GRD2920
2022,6.0981,Female,173.0,GRD2921
2023,6.5631,Female,173.0,GRD2922
2024,7.0643,Female,173.0,GRD2923
2000,19.7346,Female,73.0,GRD2924
2001,20.4787,Female,73.0,GRD2925
2002,24.1057,Female,73.0,GRD2926
2003,24.0144,Female,73.0,GRD2927
2004,23.6952,Female,73.0,GRD2928
2005,23.1857,Female,73.0,GRD2929
2006,25.7063,Female,73.0,GRD2930
2007,26.4241,Female,73.0,GRD2931
2008,27.1272,Female,73.0,GRD2932
2009,28.0332,Female,73.0,GRD2933
2010,23.0602,Female,73.0,GRD2934
2011,23.9209,Female,73.0,GRD2935
2012,24.1355,Female,73.0,GRD2936
2013,25.1462,Female,73.0,GRD2937
2014,25.5096,Female,73.0,GRD2938
2015,31.7594,Female,73.0,GRD2939
2016,38.0142,Female,73.0,GRD2940
2017,46.3116,Female,73.0,GRD2941
2018,56.3724,Female,73.0,GRD2942
2019,58.1749,Female,73.0,GRD2943
2020,62.041,Female,73.0,GRD2944
2021,66.7364,Female,73.0,GRD2945
2022,60.0532,Female,73.0,GRD2946
2012,11.4786,Female,16.0,GRD2947
2016,69.3806,Female,154.0,GRD2948
2017,66.8643,Female,154.0,GRD2949
2018,61.9463,Female,154.0,GRD2950
2019,69.2136,Female,154.0,GRD2951
2020,72.5706,Female,154.0,GRD2952
2021,63.5231,Female,154.0,GRD2953
2022,66.2692,Female,154.0,GRD2954
2023,80.4917,Female,154.0,GRD2955
2000,1.9723,Female,45.0,GRD2956
2002,6.2255,Female,79.0,GRD2957
2003,8.4386,Female,79.0,GRD2958
2005,10.2832,Female,79.0,GRD2959
2006,10.7546,Female,79.0,GRD2960
2007,11.344,Female,79.0,GRD2961
2008,12.0048,Female,79.0,GRD2962
2009,11.8205,Female,79.0,GRD2963
2010,12.3569,Female,79.0,GRD2964
2011,13.9216,Female,79.0,GRD2965
2012,14.7378,Female,79.0,GRD2966
2013,14.066,Female,79.0,GRD2967
2014,13.1312,Female,79.0,GRD2968
2015,15.216,Female,79.0,GRD2969
2016,14.2181,Female,79.0,GRD2970
2017,15.5105,Female,79.0,GRD2971
2018,15.0631,Female,79.0,GRD2972
2019,15.6579,Female,79.0,GRD2973
2018,35.0649,Female,191.0,GRD2974
2020,44.8485,Female,191.0,GRD2975
2021,52.7607,Female,191.0,GRD2976
2022,54.4944,Female,191.0,GRD2977
2023,37.1069,Female,191.0,GRD2978
2024,40.1042,Female,191.0,GRD2979
2010,39.0552,Female,210.0,GRD2980
2011,27.4781,Female,210.0,GRD2981
2012,25.8036,Female,210.0,GRD2982
2021,2.4656,Female,206.0,GRD2983
2000,22.7458,Female,66.0,GRD2984
2001,26.7175,Female,66.0,GRD2985
2002,25.5512,Female,66.0,GRD2986
2003,27.2446,Female,66.0,GRD2987
2004,32.3653,Female,66.0,GRD2988
2005,34.7876,Female,66.0,GRD2989
2006,42.4124,Female,66.0,GRD2990
2007,50.2683,Female,66.0,GRD2991
2008,76.1491,Female,66.0,GRD2992
2009,80.7797,Female,66.0,GRD2993
2010,65.7338,Female,66.0,GRD2994
2011,61.6157,Female,66.0,GRD2995
2012,60.0794,Female,66.0,GRD2996
2013,57.2938,Female,66.0,GRD2997
2014,54.4808,Female,66.0,GRD2998
2015,51.4106,Female,66.0,GRD2999
2017,47.0459,Female,66.0,GRD3000
2018,46.9214,Female,66.0,GRD3001
2019,41.5039,Female,66.0,GRD3002
2020,41.2479,Female,66.0,GRD3003
2021,45.0468,Female,66.0,GRD3004
2022,45.3675,Female,66.0,GRD3005
2023,46.469,Female,66.0,GRD3006
2000,20.9431,Female,107.0,GRD3007
2001,21.3227,Female,107.0,GRD3008
2002,25.6772,Female,107.0,GRD3009
2003,25.125,Female,107.0,GRD3010
2004,27.3486,Female,107.0,GRD3011
2005,30.4647,Female,107.0,GRD3012
2006,33.5617,Female,107.0,GRD3013
2007,32.5424,Female,107.0,GRD3014
2008,34.4691,Female,107.0,GRD3015
2009,41.9726,Female,107.0,GRD3016
2010,50.0699,Female,107.0,GRD3017
2011,53.1509,Female,107.0,GRD3018
2012,66.496,Female,107.0,GRD3019
2013,76.3391,Female,107.0,GRD3020
2014,72.4155,Female,107.0,GRD3021
2015,77.1006,Female,107.0,GRD3022
2017,60.4183,Female,107.0,GRD3023
2018,60.3294,Female,107.0,GRD3024
2019,57.8085,Female,107.0,GRD3025
2020,57.5616,Female,107.0,GRD3026
2021,64.1661,Female,107.0,GRD3027
2022,61.2934,Female,107.0,GRD3028
2023,61.1408,Female,107.0,GRD3029
2000,39.7101,Female,127.0,GRD3030
2001,41.3295,Female,127.0,GRD3031
2002,45.4215,Female,127.0,GRD3032
2003,47.3852,Female,127.0,GRD3033
2004,57.1902,Female,127.0,GRD3034
2005,57.6658,Female,127.0,GRD3035
2006,62.2486,Female,127.0,GRD3036
2007,57.5793,Female,127.0,GRD3037
2008,54.9423,Female,127.0,GRD3038
2009,49.1071,Female,127.0,GRD3039
2010,46.4702,Female,127.0,GRD3040
2011,51.3408,Female,127.0,GRD3041
2012,44.9847,Female,127.0,GRD3042
2015,37.9264,Female,127.0,GRD3043
2016,51.1038,Female,127.0,GRD3044
2017,48.1757,Female,127.0,GRD3045
2018,52.5734,Female,127.0,GRD3046
2019,55.5872,Female,127.0,GRD3047
2020,63.558,Female,127.0,GRD3048
2021,65.7669,Female,127.0,GRD3049
2022,64.6044,Female,127.0,GRD3050
2023,61.0668,Female,127.0,GRD3051
2000,5.0392,Female,180.0,GRD3052
2001,4.9412,Female,180.0,GRD3053
2002,4.6461,Female,180.0,GRD3054
2004,4.6937,Female,180.0,GRD3055
2005,3.9635,Female,180.0,GRD3056
2006,7.8798,Female,180.0,GRD3057
2013,7.7381,Female,180.0,GRD3058
2015,4.878,Female,40.0,GRD3059
2017,0.0,Female,40.0,GRD3060
2022,2.0202,Female,40.0,GRD3061
2012,2.4567,Female,188.0,GRD3062
2013,8.1989,Female,188.0,GRD3063
2014,8.7126,Female,188.0,GRD3064
2015,13.4689,Female,188.0,GRD3065
2016,9.9415,Female,188.0,GRD3066
2020,23.0359,Female,188.0,GRD3067
2021,6.4644,Female,188.0,GRD3068
2022,25.4062,Female,188.0,GRD3069
2023,25.0991,Female,188.0,GRD3070
2024,18.2631,Female,188.0,GRD3071
2023,3.3333,Female,17.0,GRD3072
2000,0.0727,Female,209.0,GRD3073
2001,19.6524,Female,183.0,GRD3074
2002,19.0513,Female,183.0,GRD3075
2003,34.2963,Female,183.0,GRD3076
2004,29.6062,Female,183.0,GRD3077
2005,31.2849,Female,183.0,GRD3078
2006,34.7834,Female,183.0,GRD3079
2007,31.352,Female,183.0,GRD3080
2008,35.243,Female,183.0,GRD3081
2015,31.1116,Female,183.0,GRD3082
2022,42.0218,Female,183.0,GRD3083
2023,37.6858,Female,183.0,GRD3084
2024,43.8343,Female,183.0,GRD3085
2000,5.5896,Female,152.0,GRD3086
2001,5.5138,Female,152.0,GRD3087
2002,5.5715,Female,152.0,GRD3088
2004,6.4219,Female,152.0,GRD3089
2021,5.6002,Female,152.0,GRD3090
2022,4.0554,Female,152.0,GRD3091
2023,7.0503,Female,152.0,GRD3092
2013,33.0907,Female,151.0,GRD3093
2014,31.9108,Female,151.0,GRD3094
2015,30.9382,Female,151.0,GRD3095
2016,31.5205,Female,151.0,GRD3096
2020,36.0005,Female,151.0,GRD3097
2021,37.2028,Female,151.0,GRD3098
2022,35.0431,Female,151.0,GRD3099
2023,40.6492,Female,151.0,GRD3100
2004,0.0583,Female,131.0,GRD3101
2021,2.5702,Female,131.0,GRD3102
2000,0.9438,Female,111.0,GRD3103
2004,1.7659,Female,111.0,GRD3104
2015,26.89,Female,166.0,GRD3105
2016,28.1491,Female,166.0,GRD3106
2017,31.8276,Female,166.0,GRD3107
2018,39.7651,Female,166.0,GRD3108
2019,43.7299,Female,166.0,GRD3109
2020,45.5718,Female,166.0,GRD3110
2020,24.2066,Female,157.0,GRD3111
2021,20.6591,Female,157.0,GRD3112
2022,29.5623,Female,157.0,GRD3113
2023,30.2507,Female,157.0,GRD3114
2006,8.462,Female,100.0,GRD3115
2008,8.8475,Female,100.0,GRD3116
2009,10.7142,Female,100.0,GRD3117
2010,8.7778,Female,100.0,GRD3118
2011,10.2415,Female,100.0,GRD3119
2000,8.9997,Female,90.0,GRD3120
2002,13.8181,Female,90.0,GRD3121
2009,24.7574,Female,90.0,GRD3122
2001,14.3874,Female,133.0,GRD3123
2003,14.7863,Female,133.0,GRD3124
2004,13.9917,Female,133.0,GRD3125
2005,15.0351,Female,133.0,GRD3126
2006,15.3621,Female,133.0,GRD3127
2007,15.3847,Female,133.0,GRD3128
2008,15.6614,Female,133.0,GRD3129
2009,16.6508,Female,133.0,GRD3130
2010,17.2764,Female,133.0,GRD3131
2011,17.1035,Female,133.0,GRD3132
2012,17.4053,Female,133.0,GRD3133
2013,19.8722,Female,133.0,GRD3134
2014,18.7351,Female,133.0,GRD3135
2015,19.2875,Female,133.0,GRD3136
2016,19.6887,Female,133.0,GRD3137
2017,20.2874,Female,133.0,GRD3138
2018,21.0334,Female,133.0,GRD3139
2019,21.497,Female,133.0,GRD3140
2020,21.9009,Female,133.0,GRD3141
2021,22.415,Female,133.0,GRD3142
2000,1.3522,Female,144.0,GRD3143
2017,15.0766,Female,144.0,GRD3144
2018,15.493,Female,144.0,GRD3145
2019,15.2572,Female,144.0,GRD3146
2020,15.6671,Female,144.0,GRD3147
2021,3.9545,Female,144.0,GRD3148
2012,7.6444,Female,159.0,GRD3149
2013,8.7838,Female,159.0,GRD3150
2014,9.4425,Female,159.0,GRD3151
2015,10.072,Female,159.0,GRD3152
2016,11.0953,Female,159.0,GRD3153
2017,11.9029,Female,159.0,GRD3154
2018,12.8879,Female,159.0,GRD3155
2019,12.9564,Female,159.0,GRD3156
2020,14.22,Female,159.0,GRD3157
2021,14.0595,Female,159.0,GRD3158
2022,15.8926,Female,159.0,GRD3159
2023,16.1414,Female,159.0,GRD3160
2013,1.1965,Female,122.0,GRD3161
